year,decile,welf,tinc,share,minc
2001,5,3.943007365327374,143.45315738556417,2.748637560294063,14.345315738556417
2001,6,5.063534712072298,143.45315738556417,3.5297478315258375,14.345315738556417
2001,7,7.013242694207899,143.45315738556417,4.888873010552257,14.345315738556417
2001,8,11.505136488066082,143.45315738556417,8.020134723938712,14.345315738556417
2001,9,26.21832135415729,143.45315738556417,18.276573225704173,14.345315738556417
2001,10,80.60734748635656,143.45315738556417,56.190709884276245,14.345315738556417
2002,1,1.2936290349333128,145.61734764207938,0.8883756337280585,14.561734764207937
2002,2,2.0954935829501005,145.61734764207938,1.439041169806722,14.561734764207937
2002,3,2.663758883966333,145.61734764207938,1.8292867759916405,14.561734764207937
2002,4,3.273108111206166,145.61734764207938,2.247746002935936,14.561734764207937
2002,5,4.0492906613959345,145.61734764207938,2.7807749055757434,14.561734764207937
2002,6,5.223980748819554,145.61734764207938,3.587471433458501,14.561734764207937
2002,7,7.250895848862289,145.61734764207938,4.979417608048082,14.561734764207937
2002,8,11.821013911195463,145.61734764207938,8.117861025906722,14.561734764207937
2002,9,26.64043757507862,145.61734764207938,18.294824075878356,14.561734764207937
2002,10,81.30573928367161,145.61734764207938,55.83520136867024,14.561734764207937
2003,1,1.351440822444441,147.83185990702637,0.9141742675052469,14.783185990702638
2003,2,2.17475706393796,147.83185990702637,1.4711017403864746,14.783185990702638
2003,3,2.7560966633318063,147.83185990702637,1.8643455240738742,14.783185990702638
2003,4,3.380055752819904,147.83185990702637,2.2864190134289526,14.783185990702638
2003,5,4.184435631302863,147.83185990702637,2.830537093921781,14.783185990702638
2003,6,5.397161070987243,147.83185990702637,3.650878149257945,14.783185990702638
2003,7,7.467613598865449,147.83185990702637,5.051423694163045,14.783185990702638
2003,8,12.122118007111906,147.83185990702637,8.199936072464816,14.783185990702638
2003,9,27.116264991555784,147.83185990702637,18.34263940710047,14.783185990702638
2003,10,81.88191630466902,147.83185990702637,55.38854503769739,14.783185990702638
2004,1,1.4188075288651212,151.92189564608327,0.9339058881745198,15.192189564608327
2004,2,2.2694055973273826,151.92189564608327,1.4937975778120767,15.192189564608327
2004,3,2.8718912989559358,151.92189564608327,1.8903735282807976,15.192189564608327
2004,4,3.5228895743625794,151.92189564608327,2.318882054084877,15.192189564608327
2004,5,4.369931954032633,151.92189564608327,2.876433272141898,15.192189564608327
2004,6,5.671483725326888,151.92189564608327,3.7331575552079452,15.192189564608327
2004,7,7.900397534465953,151.92189564608327,5.200302103174576,15.192189564608327
2004,8,12.843900533668249,151.92189564608327,8.454278745697957,15.192189564608327
2004,9,28.126845378715227,151.92189564608327,18.5140168631383,15.192189564608327
2004,10,82.92634252036332,151.92189564608327,54.58485241228706,15.192189564608327
2005,1,1.4792303299379632,156.30288866082728,0.9463870710335047,15.630288866082727
